,A,B,C,D,E,F
0,-0.012525685384472407,-0.029688213582522383,-2.0,1.5482948921795028,1.795302206025452,-0.24652584658810064
1,-1.5641731190561945,2.4853327870724535,-2.0,3.174226447401813,1.6908893487739658,-1.1268518448537366
2,-1.8585245058408062,1.304632566281143,-2.0,2.3388331734103662,0.018144770722239967,-0.6559816703560633
3,-2.6057141794237353,1.600618827982836,-2.0,1.241423612557114,1.3659284786348485,-0.08493392646639247
4,-3.0882367832355815,1.276843390969895,-2.0,2.649821113934989,0.4235721245452626,-2.2587184197795755
5,-0.3745394717253274,1.1127704670750491,-2.0,-0.9028319799053681,3.479982988678592,0.47994740331398583
6,-2.317013940021727,1.1385193802382592,-2.0,2.030922744399888,1.3780640396204147,-1.0196733993294878
7,-2.0003058928847626,1.3424811259811826,-2.0,-3.784527888704436,-1.0124446460574346,-1.1536921334304022
8,-1.3622614078595685,2.149127452575591,-2.0,0.4862552037111057,0.33081050346697527,0.9606915593348633
9,-1.9978771005019007,0.8588053091276614,-2.0,0.20451434591129714,1.0782281591117626,0.060542119042287346
10,-2.007478277241492,0.2274364380751671,-2.0,0.691608649462769,1.1291905361099452,0.7093985466568531
11,-0.8794678089752197,0.25530260968865437,-2.0,-0.37727014849979046,2.6304592742019617,0.2130652820700044
12,-2.068084272585762,0.6674338640391769,-2.0,-2.1408684403991565,4.212048186928952,-1.6935438964757819
13,-1.302930597477826,0.736466937660003,-2.0,-2.0983592305962526,4.688991399160227,-1.1601826981455723
14,-0.9855222947388071,-0.04467792215619329,-2.0,0.3283443078507753,1.278353049410026,1.5941494921226713
15,-1.9284367179298791,-0.460974717750709,-2.0,-0.7285808201758073,1.6108699941828282,-0.5009433502823551
16,-0.8868709991982118,1.8622113814546437,-2.0,-1.3845681553522107,-0.6465298033927964,-0.40595167296745216
17,-1.9989304405885155,0.6523654151630031,-2.0,2.485384676246666,1.1481589640970475,-1.362304786154517
18,-1.7410370444515844,0.6776276485297886,-2.0,3.1353192260702754,1.6339165443007266,-0.48587826986979177
19,-2.1984737423788294,0.584691682751307,-2.0,-0.20455789535828472,0.6447076794190894,0.5635286166672785
20,-2.066866877210609,1.2143704521074525,-2.0,0.7892527144895648,2.3036333529716617,-0.5680421970400744
21,-1.9738036317657794,0.3451529238029528,-2.0,-0.4778322246116796,3.2508998289171425,0.6611984589013391
22,-1.4400006650065258,3.5059831527113707,-2.0,-0.0016298721805940442,2.9642403566546074,0.02191515292385282
23,-0.9118188965913423,1.349618494186255,-2.0,-0.8883865459656364,1.7159526857965148,0.0421209815727146
24,-1.997277512915884,0.3928979243604139,-2.0,1.4687281249410389,1.9058558512615216,-0.4865000720700622
25,-2.021275137076309,0.22073951753795384,-2.0,-0.22360703134150461,1.6600938275654504,-0.29019895507937654
26,-2.0305755881166565,0.5723655610215543,-2.0,1.0947307619005318,-1.001841403662178,0.5205383108645593
27,-0.9368011221988282,0.7802292718609963,-2.0,0.3386311563341652,2.416154248155912,0.7178216210318891
28,-1.011016280243474,-0.48584915898989534,-2.0,-1.3865921628935776,1.1862563463179536,-0.16371466904338153
29,-2.073351244062443,0.4146790527846939,-2.0,3.052889382513518,1.581242165647275,-1.015074522150022
30,-2.0026790045533645,-0.02422913092163681,-2.0,-1.8962976332464934,0.0737230966927751,-0.7478387046918773
