,A,B,C,D,E,F
0,0.0,0.9833992423342333,0.0,-1.2179562346606292,-1.062889928390703,0.0
1,0.0,0.2711577772660139,0.0,-1.6610046336335946,-0.5167562051764956,0.0
2,0.0,0.8611265120981958,0.0,-3.185459995715031,-1.3518206643026518,0.0
3,0.0,0.9006732823547314,0.0,0.4296337609404124,3.0161993726770047,0.0
4,0.0,0.927807995145214,0.0,-1.6727886676593662,-0.877382593840423,0.0
5,0.0,0.77301979695947,0.0,0.4702215111530297,0.9245366990421946,0.0
6,0.0,0.5173703900806771,0.0,-1.1430048656637029,2.113506045524237,0.0
7,0.0,0.648042034618016,0.0,-2.4009469201889195,-0.36102148622467395,0.0
8,0.0,0.9837379171930365,0.0,-3.920065999943051,-1.7384982473775605,0.0
9,0.0,0.769022182503824,0.0,-2.003341519604359,0.3444735108216659,0.0
10,0.0,0.9082661986331307,0.0,-2.5399437657356265,-0.5101264636040697,0.0
11,0.0,0.5422675073901855,0.0,-1.7328538328326588,2.153827155514129,0.0
12,0.0,0.5853946675100682,0.0,-1.8613157139923016,1.8079232076451597,0.0
13,0.0,0.7389973254581514,0.0,0.8588704579482176,1.2704222085964814,0.0
14,0.0,0.3553211634285553,0.0,-0.43271051525980564,0.2557179179070147,0.0
15,0.0,0.5969678758068782,0.0,-1.0881891216537163,0.09417153731724609,0.0
16,0.0,0.7377148547434714,0.0,-1.3850375200914575,0.1386336690728833,0.0
17,0.0,0.9133545865317308,0.0,-1.4239192066085398,-0.2220308360760464,0.0
18,0.0,0.8787235420117536,0.0,-1.4994344763173948,-0.4331770846288622,0.0
19,0.0,0.29575013640149134,0.0,-3.4225149905731977,-0.8610931951511345,0.0
20,0.0,0.6051919375948209,0.0,-2.2906341844250493,-0.4658203064930643,0.0
21,0.0,0.4346865266889521,0.0,-2.4436828717144214,-2.5243157880307647,0.0
22,0.0,0.9498761271084646,0.0,-3.9904941454299983,-0.5061094170891346,0.0
23,0.0,0.3088447097125706,0.0,-0.6589367579147063,2.0163842661784153,0.0
24,0.0,0.7997603304212184,0.0,-2.8676128888746284,-0.2135720047965378,0.0
25,0.0,0.8187979899934006,0.0,-1.4866366480012747,1.9322350189143345,0.0
26,0.0,0.32181857606628095,0.0,-0.9933874903017168,-2.0857596766615254,0.0
27,0.0,0.6162390839910442,0.0,-2.11531453423739,3.076410994807227,0.0
28,0.0,0.5117704654408762,0.0,-2.60663485604689,2.1364074431677436,0.0
29,0.0,0.9052016790410965,0.0,-1.7903169040250206,0.5968314755025967,0.0
30,0.0,0.8023286852666656,0.0,-1.8772027961648274,-0.01521356098202507,0.0
