,A,B,C,D,E,F
0,0.0,0.5468130334207223,0.0,-1.5610467753259483,-0.38323111781867586,-1.0331188701614262
1,0.0,0.9741951349461722,0.0,-3.960382858199504,-1.0338398140150689,-0.9143814467957658
2,0.0,0.9143965281720775,0.0,-0.35118381172308255,0.8542501679887632,1.0525483610965365
3,0.0,0.5914614455141328,0.0,-1.8094714442847901,0.8125226360286532,-0.9723905140710463
4,0.0,0.8966456841074393,0.0,-2.3662714168461645,-1.7414851955198491,-1.133556893649974
5,0.0,0.8877003342465278,0.0,-2.462448851981286,1.9215619375804922,-1.082604472392386
6,0.0,0.6089196154459352,0.0,-2.9742372258173404,-2.2626592581718192,-1.8724902743811331
7,0.0,0.9970789963993638,0.0,-1.7499893704317415,1.182971373250768,-0.31701992231380016
8,0.0,0.9344225433844217,0.0,-1.845688965229813,-0.4423310880332849,-1.1206888992568456
9,0.0,0.815973978070236,0.0,-4.100255474353522,-0.5247075843510988,-1.4200931835339459
10,0.0,0.69847254030532,0.0,-0.9575960525558271,0.9373118226112185,-1.0459326916050808
11,0.0,0.5222414232603537,0.0,-0.2622439481949237,0.4310618773026096,1.0115654554302405
12,0.0,0.9891892433265125,0.0,-2.163102350419021,1.9367124769777908,0.4120299797902416
13,0.0,0.44110104244137166,0.0,0.7735804323072806,1.3150997893302618,0.5093067394239252
14,0.0,0.7263758496218493,0.0,-1.3758576408798129,-1.4066270245133639,0.056757639860895104
15,0.0,0.6125286861838871,0.0,-2.6372491773145494,0.16358828577772072,-1.3383305784143564
16,0.0,0.5643985948904772,0.0,-4.078843213098412,-0.9871756222476159,-0.8111767147810387
17,0.0,0.6938893405348133,0.0,-1.2668613539290383,1.2256631216057905,-1.5483815497181066
18,0.0,0.7238271408940092,0.0,-1.29299701557089,-0.22499422984927364,0.3500203891907465
19,0.0,0.33408616020598003,0.0,-3.3645348295132385,-0.3536563973343015,-1.6225284396344795
20,0.0,0.4199688991065072,0.0,-2.1048167082049885,-2.923299892070808,-0.8408764489122282
21,0.0,0.7510627225833472,0.0,-1.6361205212395138,-1.2311833435427997,-1.4265160656104205
22,0.0,0.36738414174425443,0.0,-2.4077079098569194,-0.607219049786466,-1.0177360191402902
23,0.0,0.8883686536290095,0.0,-2.647096317942624,-1.2685930432511265,-0.9247698921694589
