,A,B,C,D,E,F
0,-2.0,0.0,-2.0,-0.12495817785146812,2.402580645315163,-0.05612213476281225
1,-2.0,0.0,-2.0,-1.7607845183235769,1.5596619450606868,-1.061799288028365
2,-2.0,0.0,-2.0,0.003934286063506542,0.5218917749979191,-0.033710904927337304
3,-1.0,0.0,-2.0,-1.1519872578719177,0.6564844380722106,0.49027529534041236
4,-2.0,0.0,-2.0,0.6455406275290114,1.2729085514130838,1.4025135317548938
5,-2.0,0.0,-2.0,-1.038135471477821,0.28969207690364907,0.2452773637324257
6,-1.0,0.0,-2.0,-0.47314901746924676,2.382784361555848,0.05379337829166819
7,-2.0,0.0,-2.0,0.694625038150248,2.2745017951127062,0.6439079551457169
8,-1.0,0.0,-2.0,0.7175269286027772,1.386430494934122,0.1766892157389186
9,0.0,0.0,-2.0,-0.8106262517486607,3.282666903405673,-0.43586978351383643
10,-2.0,0.0,-2.0,-0.8998000821776723,3.2521889761157525,0.55984616994576
11,-2.0,0.0,-2.0,1.1194130178993498,2.4817966514914263,0.23012184837823202
12,-2.0,0.0,-2.0,-1.2442696225651593,0.34911318488931053,-0.3338805175520324
13,-2.0,0.0,-2.0,-1.1270594279239479,2.9173421585971067,0.027886042405770473
14,-2.0,0.0,-2.0,2.334316420929787,2.4109043211635837,-1.77903447413809
15,-2.0,0.0,-2.0,-0.7352509333956614,2.5000901435000906,0.24580260537202236
16,-1.0,0.0,-2.0,-0.5449228452556549,-1.3088067741629756,0.8017489620428215
17,-2.0,0.0,-2.0,0.8399080054810967,-0.20702362921627193,-0.27692379829456315
18,0.0,0.0,-2.0,-1.9337792114537498,-0.5220142089636672,-1.267100743223974
19,-1.0,0.0,-2.0,1.3212118237997716,0.846438191012558,0.19571509945762097
20,0.0,0.0,-2.0,2.102605222990338,3.207591928791236,-0.8414105344407574
21,-2.0,0.0,-2.0,0.384727968144126,2.0579768450180653,0.06342688660610407
22,-2.0,0.0,-2.0,1.4702336164031995,1.6838902333257637,-0.14753545292623071
23,0.0,0.0,-2.0,-1.022924990759225,-1.477155263357782,-0.3746961604458793
24,-2.0,0.0,-2.0,0.6149981703132181,2.1685437293875705,0.050056885667435824
25,0.0,0.0,-2.0,0.6088237361148319,2.8089546544487307,0.40417519445352135
26,-1.0,0.0,-2.0,-0.5132384328764813,2.5353635917040016,0.44426452120632964
27,-1.0,0.0,-2.0,-0.8958306703243379,1.7478461497461777,0.07611057476149974
28,-1.0,0.0,-2.0,0.10654253916529532,-0.14217309679731427,-0.5421723847560622
29,-2.0,0.0,-2.0,-0.4382712646285798,3.608376893016427,-0.08643269699391876
30,-2.0,0.0,-2.0,0.4074731710912903,0.9710455799344913,0.5390898157163297
31,-2.0,0.0,-2.0,0.25965234417838723,3.508889416815674,-0.06269124990653985
32,-1.0,0.0,-2.0,0.15966243485977638,2.7977558893689505,0.10138942782537763
33,-1.0,0.0,-2.0,0.8911038443265482,1.5319187454102037,-0.3066146207558147
34,-1.0,0.0,-2.0,-1.743566586153941,2.641182045177944,-0.532340626451369
35,-2.0,0.0,-2.0,-0.34776379946001534,3.120999938168272,0.5345190174962604
36,-2.0,0.0,-2.0,0.42328028163321874,2.2687741453094747,0.5247766931921803
37,-2.0,0.0,-2.0,1.3719876079143776,2.0426847088874944,-0.4446769639340977
38,-1.0,0.0,-2.0,1.4415694203054414,2.15170949572152,0.5382088790484267
