,A,B,C,D,E,F
0,1.0283133248110716,0.5208178277507569,0.9074773231215887,-2.393422722525516,-2.4121105225777324,-1.0638731991640893
1,1.4911389529875005,1.0043901661866268,0.32174475764655797,-0.7645667342190212,0.14269888291004507,-0.13446242740934844
2,0.3051508173185691,0.3300605039382214,-1.7906607036559046,-1.6486665391794362,0.393473718406399,-0.36868186906709166
3,2.001096472643715,0.5968281582540703,1.029260783344264,0.28194694183312397,-0.46518164271882056,1.2505395571409714
4,-0.37342461664290894,0.636458780442107,-0.3258247282608542,0.04399165064959831,0.8861012633749569,1.6099157442911025
5,3.6191061759173695,1.6164514388098934,1.7884977096104913,-2.0390439949358643,-1.0212954214301098,-0.3161882607297426
6,3.4958961997474463,0.360420906994262,2.605649044008278,-1.5519964128417572,-1.0962224715257753,-1.191166663481956
7,1.3760669609563922,0.33364712249517964,0.3978003867144634,-4.074052730304125,-0.6231649595909858,-0.6831500884925079
8,0.7961485608797438,-0.706101475587496,0.6728842792291838,1.5485644860570795,-3.0149800221132335,0.09203960391652174
9,1.201238385390181,0.25693499657314206,0.1258540925137719,0.1340154043317323,0.34177231754717574,0.733846458897968
10,3.8322792954410465,-0.04684503922741323,2.8107129823207715,1.7016000143597336,-4.658912833804836,-0.22472017168345815
11,0.95799071570643,-0.6996523970745423,0.9785985827421028,0.9076019811919422,-0.16576602318709843,0.5355468207295405
12,0.3637927004494398,0.3765547087034922,0.11346862296537474,0.8924339370443429,0.5030411683140132,0.08905309562274522
13,1.3925661607085948,-0.703532842343727,1.154407323423268,1.090539546787164,-0.36400950028016565,-0.11356045688460437
14,4.960953245448808,-1.159238794676296,3.192002411686426,0.015838010371368227,1.1941581659895029,0.10841518665594774
15,-1.797751108880329,4.657424258135377,-2.117369061563421,-0.17019464820126312,0.34360051847768025,-0.1591407129514758
16,3.8471494006458244,2.709249081537658,3.017577744291497,-2.649960300644969,-2.8610222446771387,-2.1026482859807833
17,3.6927076285799387,0.8142323323070169,2.7898708222648643,-0.8682383714921212,-3.972913710851513,0.7996684586699153
18,1.5869349509384398,0.9806643724846843,0.05866152141414649,-1.8128865619463856,1.1764709072842892,-1.6561293887787059
19,0.2229461676952797,0.5730262197673699,0.1748738939990815,1.7779713198336042,0.7712202186403729,-1.522034201660228
20,2.7584793245678845,0.6808974831142289,2.078738147757889,-0.6706622077818775,-3.1247230377424247,0.2865911571115292
21,3.388250570925081,1.8595194719198809,2.0442332792894082,-3.0264454347606766,-0.605569253755486,-1.723919001649484
22,2.5566397986711435,-3.009914959785754,1.9685596423371126,-1.3754827008746666,-0.5902610311012757,0.25891027064728644
23,-0.8558725892876204,0.06932254355429923,-0.8540440256389601,1.1730081555284968,2.7562611397879633,0.16205592514851164
24,6.5250201691137635,0.6099268947466941,5.329114811023304,-0.5168966989118605,-4.595254418165166,0.720166852444134
