,A,B,C,D,E,F
0,0.798481978534629,-2.0,0.0,-1.7347391097755007,0.13373705863908422,0.0
1,0.7810620712075284,-2.0,0.0,0.5027911817935768,0.7795208963281041,0.0
2,0.4176762633807742,-2.0,0.0,-0.11485626222122186,-0.029954115767390894,0.0
3,0.7920637959360404,-2.0,0.0,-1.1537884827528648,0.1640837961043498,0.0
4,0.8368185827097231,-2.0,0.0,-0.6306283786561043,0.9666086132164339,0.0
5,1.363780422954954,-2.0,0.0,2.6108545398861933,-0.5861917974900399,0.0
6,1.862243844963884,-2.0,0.0,0.09531143899276517,-0.9629508392088274,0.0
7,1.8154081383454477,-2.0,0.0,-2.784334329784028,-2.394785483300455,0.0
8,0.7367489927743316,-2.0,0.0,3.33101489416703,2.038774638028499,0.0
9,0.8183174662659862,-2.0,0.0,-3.2399795814440364,-0.9065086698489196,0.0
10,0.27639601112403545,-2.0,0.0,-0.15269363546202264,-1.0330780202369045,0.0
11,1.6295590610563124,-2.0,0.0,-0.6322494968328198,-0.43929548412613,0.0
12,3.0088881312764393,-2.0,0.0,3.093493870049912,1.3054342941815533,0.0
13,-0.8247287826076658,-2.0,0.0,-0.7988749640582296,0.15343337347511626,0.0
14,2.3365278696879512,-2.0,0.0,3.5454803716693712,1.8094600198415192,0.0
15,1.2346185923809883,-2.0,0.0,0.8234057330610491,-0.45845077160820347,0.0
16,0.29400230358728946,-2.0,0.0,-0.23265915896333522,-3.029971452820878,0.0
17,2.2874538550969086,-2.0,0.0,-1.4046536489064594,-2.0860758260167533,0.0
18,0.8525378381519546,-2.0,0.0,1.0280724521087032,1.5153909065129647,0.0
19,-0.7424634829873683,-2.0,0.0,0.7562302899328017,-1.9848834022865265,0.0
20,1.0125579860895715,-2.0,0.0,-0.10224131931867386,0.8355672048239903,0.0
21,1.5877474390395003,-2.0,0.0,-2.1445849438804836,-0.4679178640474112,0.0
22,-0.1006105745648671,-2.0,0.0,0.4723257710451407,-0.832208696811712,0.0
23,0.42170850389069076,-2.0,0.0,-1.6048366585056488,2.393874881389338,0.0
24,0.10037941732105628,-2.0,0.0,-1.1732546472478722,0.9410509342110787,0.0
25,0.1843900657099569,-2.0,0.0,1.0943661470249535,1.2097934969261335,0.0
